Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,MH_Care_Value,LowCI,HighCI,Confidence Interval,Quartile Range,Suppression Flag
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,4.4,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,29.2,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,27.5,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,26.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,24.7,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,22.8,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,20.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,17.9,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,18 - 29 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,19.9,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,30 - 39 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,15.2,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,40 - 49 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,11.7,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,50 - 59 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,8.4,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,60 - 69 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,4.9,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,70 - 79 years,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,3.1,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,80 years and above,3.1,33,"Jun 23 - Jul 5, 2021",06/23/2021,07/05/2021,1.8,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,22.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,22.7,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,23,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,23.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,22.1,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,20.4,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,80 years and above,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,16.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,16.9,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,15.9,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,11.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,9.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,6.3,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,4.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,6,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,29.3,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,28.5,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,26.6,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,26,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,23.6,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,21.5,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,18,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,21,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,15.4,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,12.7,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,9.3,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,6.5,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,3.3,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,80 years and above,3.2,34,"Jul 21 - Aug 2, 2021",07/21/2021,08/02/2021,4.4,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,21,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,21.7,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,22.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,23.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,22.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,19.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,80 years and above,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,19.8,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,15.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,14.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,11.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,9.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,6.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,3.5,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,2.3,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,27.2,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,27.4,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,26.9,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,26.9,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,24.3,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,20.5,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,21.2,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,18.4,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,15,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,11.9,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,9.5,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,5,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,3.6,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,80 years and above,3.2,35,"Aug 4 - Aug 16, 2021",08/04/2021,08/16/2021,2.1,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,21.6,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,21.6,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,21.6,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,23,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,22,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,20.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,80 years and above,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,13.5,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,14.8,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,14.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,10.7,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,9.7,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,6.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,4.5,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,3.6,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,28,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,27.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,25.3,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,25.6,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,23.9,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,21.8,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,15.1,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,20.5,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,15.3,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,11.7,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,9.4,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,6.7,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,36,"Aug 18 - Aug 30, 2021",08/18/2021,08/30/2021,3.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,22.6,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,21.8,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,23.2,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,23.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,22.1,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,20.3,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,80 years and above,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,17,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,15.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,14.5,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,11.9,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,8.8,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,6.3,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,5.3,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,3.2,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,28.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,27.7,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,26.7,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,25.9,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,23.9,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,22.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,19.1,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,20.8,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,16.1,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,13.2,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,9.3,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,5.7,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,3,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,80 years and above,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,3.3,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,20.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,22.7,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,22.8,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,24.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,22.8,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,21.4,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By Age,United States,80 years and above,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,13.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,14.5,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,15.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,10.9,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,10.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,6.1,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,3.9,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,3.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,26.3,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,28.9,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,40 - 49 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,26.7,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,50 - 59 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,27.6,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,60 - 69 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,24.4,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,70 - 79 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,22.5,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By Age,United States,80 years and above,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,14.6,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,18 - 29 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,20.8,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By Age,United States,30 - 39 years,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,16.2,,,,,
